ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-08-13,217.91241523119987,215.43553304780374,228.5961237567798,217.91241523119987,217.91241523119987,3.864745478886504,3.864745478886504,3.864745478886504,2.1910091690534803,2.1910091690534803,2.1910091690534803,1.6737363098330238,1.6737363098330238,1.6737363098330238,0.0,0.0,0.0,221.77716071008638
2025-08-14,218.10082925173438,215.10095612164758,228.84266622712948,218.10082925173438,218.10082925173438,3.814798602220245,3.814798602220245,3.814798602220245,2.0283055699980976,2.0283055699980976,2.0283055699980976,1.7864930322221473,1.7864930322221473,1.7864930322221473,0.0,0.0,0.0,221.91562785395462
2025-08-15,218.28924327226898,216.07759431556178,229.37990328931292,218.28924327226898,218.28924327226898,4.350427859099438,4.350427859099438,4.350427859099438,2.4180951279755236,2.4180951279755236,2.4180951279755236,1.9323327311239127,1.9323327311239127,1.9323327311239127,0.0,0.0,0.0,222.6396711313684
2025-08-18,218.8544853338727,217.55290514547602,230.5539946086545,218.8544853338727,218.8544853338727,4.841326563375934,4.841326563375934,4.841326563375934,2.329588512645216,2.329588512645216,2.329588512645216,2.511738050730718,2.511738050730718,2.511738050730718,0.0,0.0,0.0,223.69581189724863
2025-08-19,219.04289935440727,217.2418247615925,231.34678061904373,219.04289935440727,219.04289935440727,4.946947241666252,4.946947241666252,4.946947241666252,2.214644167061748,2.214644167061748,2.214644167061748,2.7323030746045043,2.7323030746045043,2.7323030746045043,0.0,0.0,0.0,223.98984659607353
2025-08-20,219.23131337494186,217.7219425761549,231.46359654645923,219.23131337494186,219.23131337494186,5.147696323464567,5.147696323464567,5.147696323464567,2.1910091690531455,2.1910091690531455,2.1910091690531455,2.956687154411421,2.956687154411421,2.956687154411421,0.0,0.0,0.0,224.37900969840643
2025-08-21,219.41972739547637,218.05173578886223,231.52954201078106,219.41972739547637,219.41972739547637,5.2075884876895655,5.2075884876895655,5.2075884876895655,2.0283055700036265,2.0283055700036265,2.0283055700036265,3.1792829176859394,3.1792829176859394,3.1792829176859394,0.0,0.0,0.0,224.62731588316595
2025-08-22,219.60814141601097,218.7484998580125,231.89568361136827,219.60814141601097,219.60814141601097,5.812984831631037,5.812984831631037,5.812984831631037,2.4180951279640377,2.4180951279640377,2.4180951279640377,3.3948897036670003,3.3948897036670003,3.3948897036670003,0.0,0.0,0.0,225.421126247642
2025-08-25,220.1733834776147,219.68691610646985,233.1060652788274,220.1733834776147,220.1733834776147,6.285693941825267,6.285693941825267,6.285693941825267,2.3295885126445395,2.3295885126445395,2.3295885126445395,3.956105429180728,3.956105429180728,3.956105429180728,0.0,0.0,0.0,226.45907741943995
2025-08-26,220.3617974981492,220.17007462095964,233.45317122657463,220.3617974981492,220.3617974981492,6.31805761427501,6.31805761427501,6.31805761427501,2.2146441670592756,2.2146441670592756,2.2146441670592756,4.103413447215734,4.103413447215734,4.103413447215734,0.0,0.0,0.0,226.6798551124242
