ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-12,225.96290204860824,223.55743257260528,238.6452565927662,225.96290204860824,225.96290204860824,5.387001756585108,5.387001756585108,5.387001756585108,1.192585167569956,1.192585167569956,1.192585167569956,4.194416589015153,4.194416589015153,4.194416589015153,0.0,0.0,0.0,231.34990380519335
2024-11-13,225.85814764460528,223.61200000859222,238.864547841793,225.85814764460528,225.85814764460528,5.3734602297848735,5.3734602297848735,5.3734602297848735,1.0228999524130304,1.0228999524130304,1.0228999524130304,4.350560277371843,4.350560277371843,4.350560277371843,0.0,0.0,0.0,231.23160787439016
2024-11-14,225.75339324060235,223.44002730758353,238.60670181600042,225.75339324060235,225.75339324060235,5.549775729027015,5.549775729027015,5.549775729027015,1.029116095348854,1.029116095348854,1.029116095348854,4.520659633678162,4.520659633678162,4.520659633678162,0.0,0.0,0.0,231.30316896962935
2024-11-15,225.6486388365994,224.21755256290757,239.21880990188973,225.6486388365994,225.6486388365994,5.96263198237403,5.96263198237403,5.96263198237403,1.2495346665096525,1.2495346665096525,1.2495346665096525,4.713097315864378,4.713097315864378,4.713097315864378,0.0,0.0,0.0,231.61127081897342
2024-11-18,225.33437562459048,224.1585637428575,239.7345908979486,225.33437562459048,225.33437562459048,6.700782998272102,6.700782998272102,6.700782998272102,1.1937952256489446,1.1937952256489446,1.1937952256489446,5.506987772623157,5.506987772623157,5.506987772623157,0.0,0.0,0.0,232.03515862286258
2024-11-19,225.22962122058752,224.62417293995844,240.34674472674934,225.22962122058752,225.22962122058752,7.061715595240425,7.061715595240425,7.061715595240425,1.1925851675705001,1.1925851675705001,1.1925851675705001,5.869130427669925,5.869130427669925,5.869130427669925,0.0,0.0,0.0,232.29133681582795
2024-11-20,225.12486681658459,225.53675184034742,239.27508668851476,225.12486681658459,225.12486681658459,7.313643685039504,7.313643685039504,7.313643685039504,1.0228999524130014,1.0228999524130014,1.0228999524130014,6.2907437326265025,6.2907437326265025,6.2907437326265025,0.0,0.0,0.0,232.43851050162408
2024-11-21,225.02011241258162,225.06970687990213,240.53646162496057,225.02011241258162,225.02011241258162,7.805743928805283,7.805743928805283,7.805743928805283,1.0291160953514913,1.0291160953514913,1.0291160953514913,6.776627833453792,6.776627833453792,6.776627833453792,0.0,0.0,0.0,232.8258563413869
2024-11-22,224.91535800857866,225.8497807813066,241.10307965892815,224.91535800857866,224.91535800857866,8.579771629345593,8.579771629345593,8.579771629345593,1.2495346665069413,1.2495346665069413,1.2495346665069413,7.330236962838653,7.330236962838653,7.330236962838653,0.0,0.0,0.0,233.49512963792426
2024-11-25,224.60109479656978,227.67888161610435,242.6791926657881,224.60109479656978,224.60109479656978,10.602838658629059,10.602838658629059,10.602838658629059,1.1937952256518545,1.1937952256518545,1.1937952256518545,9.409043432977205,9.409043432977205,9.409043432977205,0.0,0.0,0.0,235.20393345519884
2024-11-26,224.49634039256682,228.76696793326693,243.36505385587932,224.49634039256682,224.49634039256682,11.429592809302399,11.429592809302399,11.429592809302399,1.1925851675691972,1.1925851675691972,1.1925851675691972,10.237007641733202,10.237007641733202,10.237007641733202,0.0,0.0,0.0,235.9259332018692
2024-11-27,224.39158598856386,229.10399637290078,243.99412415146367,224.39158598856386,224.39158598856386,12.149081919898872,12.149081919898872,12.149081919898872,1.0228999524131925,1.0228999524131925,1.0228999524131925,11.12618196748568,11.12618196748568,11.12618196748568,0.0,0.0,0.0,236.54066790846272
2024-11-29,224.18207718055797,231.24985666305986,246.13708502663275,224.18207718055797,224.18207718055797,14.31144410102732,14.31144410102732,14.31144410102732,1.2495346665042302,1.2495346665042302,1.2495346665042302,13.06190943452309,13.06190943452309,13.06190943452309,0.0,0.0,0.0,238.4935212815853
2024-12-02,223.8678139366198,233.65819254943128,248.9189550005117,223.8678139366198,223.8678139366198,17.418972364141748,17.418972364141748,17.418972364141748,1.1937952256426134,1.1937952256426134,1.1937952256426134,16.225177138499134,16.225177138499134,16.225177138499134,0.0,0.0,0.0,241.28678630076155
2024-12-03,223.7630595219737,235.07071908491073,249.89120020564727,223.7630595219737,223.7630595219737,18.498432142519718,18.498432142519718,18.498432142519718,1.1925851675678936,1.1925851675678936,1.1925851675678936,17.305846974951823,17.305846974951823,17.305846974951823,0.0,0.0,0.0,242.2614916644934
2024-12-04,223.65830510732766,235.5733879125358,250.6249772502293,223.65830510732766,223.65830510732766,19.40263400527503,19.40263400527503,19.40263400527503,1.0228999524134017,1.0228999524134017,1.0228999524134017,18.37973405286163,18.37973405286163,18.37973405286163,0.0,0.0,0.0,243.06093911260268
2024-12-05,223.55355069268163,236.4566343222088,251.02129405959556,223.55355069268163,223.55355069268163,20.463601108447214,20.463601108447214,20.463601108447214,1.029116095348994,1.029116095348994,1.029116095348994,19.43448501309822,19.43448501309822,19.43448501309822,0.0,0.0,0.0,244.01715180112885
2024-12-06,223.44879627803553,237.66576091582456,252.70713028221152,223.44879627803553,223.44879627803553,21.707384816969405,21.707384816969405,21.707384816969405,1.2495346665043126,1.2495346665043126,1.2495346665043126,20.457850150465095,20.457850150465095,20.457850150465095,0.0,0.0,0.0,245.15618109500494
